Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,United Arab Emirates,ARE,7,..,..,6.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,United Kingdom,GBR,4,..,..,3.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,United States,USA,6.2,..,..,5.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Upper middle income,UMC,13.3,..,..,11.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Uruguay,URY,7.8,..,..,6.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Uzbekistan,UZB,22.2,..,..,18.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Vanuatu,VUT,26.3,..,..,24.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Venezuela, RB",VEN,17.5,..,..,22.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Vietnam,VNM,18,..,..,17.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Virgin Islands (U.S.),VIR,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,West Bank and Gaza,PSE,19.8,..,..,18.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,World,WLD,40.2,..,..,36.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Yemen, Rep.",YEM,51.1,..,..,51.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Zambia,ZMB,59.3,..,..,52.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Zimbabwe,ZWE,49.2,..,..,41.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Afghanistan,AFG,73.8,..,..,65.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Albania,ALB,10.2,..,..,9.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Algeria,DZA,26.3,..,..,24.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,American Samoa,ASM,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Andorra,AND,3.6,..,..,3.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Angola,AGO,94.5,..,..,83,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Antigua and Barbuda,ATG,7.9,..,..,7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Arab World,ARB,39.8651346238068,..,..,37.4303592058714,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Argentina,ARG,12.5,..,..,10.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Armenia,ARM,15.9,..,..,13.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Aruba,ABW,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Australia,AUS,4.2,..,..,4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Austria,AUT,4.1,..,..,3.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Azerbaijan,AZE,28.8,..,..,23.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Bahamas, The",BHS,11.9,..,..,11,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bahrain,BHR,7.8,..,..,7.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bangladesh,BGD,38.3,..,..,32.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Barbados,BRB,14.5,..,..,13.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Belarus,BLR,4.5,..,..,3.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Belgium,BEL,4.4,..,..,4.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Belize,BLZ,16.7,..,..,14.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Benin,BEN,106,..,..,98.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bermuda,BMU,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bhutan,BTN,36.1,..,..,32.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bolivia,BOL,33.6,..,..,29.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bosnia and Herzegovina,BIH,6.7,..,..,6.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Botswana,BWA,44.3,..,..,39.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Brazil,BRA,17.5,..,..,16,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,British Virgin Islands,VGB,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Brunei Darussalam,BRN,11.6,..,..,12.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Bulgaria,BGR,9,..,..,7.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Burkina Faso,BFA,91,..,..,80.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Burundi,BDI,72,..,..,63.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cabo Verde,CPV,23.5,..,..,21.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cambodia,KHM,35.6,..,..,31.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cameroon,CMR,91.3,..,..,81.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Canada,CAN,5.7,..,..,5.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Caribbean small states,CSS,21.0794398260647,..,..,19.0820440955025,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cayman Islands,CYM,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Central African Republic,CAF,135.5,..,..,122.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Central Europe and the Baltics,CEB,6.29221132216946,..,..,5.4793516448419,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Chad,TCD,137.4,..,..,125.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Channel Islands,CHI,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Chile,CHL,8.6,..,..,7.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,China,CHN,11.4,..,..,9.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Colombia,COL,17.4,..,..,15.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Comoros,COM,80.3,..,..,72.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Congo, Dem. Rep.",COD,104.3,..,..,94.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Congo, Rep.",COG,59,..,..,54.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Costa Rica,CRI,9.8,..,..,9.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cote d'Ivoire,CIV,98.5,..,..,88.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Croatia,HRV,5.3,..,..,5.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cuba,CUB,5.9,..,..,5.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Curacao,CUW,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Cyprus,CYP,2.9,..,..,2.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Czech Republic,CZE,3.5,..,..,3.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Denmark,DNK,4.6,..,..,4.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Djibouti,DJI,70.5,..,..,64.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Dominica,DMA,34.5,..,..,38.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Dominican Republic,DOM,34.2,..,..,31.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Early-demographic dividend,EAR,41.6477478345734,..,..,36.8811186951417,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,East Asia & Pacific,EAS,18.5,..,..,16.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,East Asia & Pacific (excluding high income),EAP,19.6035019450677,..,..,17.1969575415761,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,East Asia & Pacific (IDA & IBRD),TEA,19.560661211619,..,..,17.1621562895298,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Ecuador,ECU,16.8,..,..,15.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Egypt, Arab Rep.",EGY,25,..,..,22.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,El Salvador,SLV,16.9,..,..,15,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Equatorial Guinea,GNQ,100.4,..,..,91.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Eritrea,ERI,52.1,..,..,47.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Estonia,EST,3.5,..,..,2.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Eswatini,SWZ,68.1,..,..,59.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Ethiopia,ETH,69.8,..,..,61.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Euro area,EMU,4.14675304943554,..,..,3.92903550175334,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Europe & Central Asia,ECS,11,..,..,9.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Europe & Central Asia (excluding high income),ECA,16.3380975373517,..,..,14.0504966118833,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Europe & Central Asia (IDA & IBRD),TEC,15.6446662657395,..,..,13.4753499243401,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,European Union,EUU,4.64340050737528,..,..,4.32403360951159,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Faroe Islands,FRO,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Fiji,FJI,26.6,..,..,27.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Finland,FIN,2.4,..,..,1.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Fragile and conflict affected situations,FCS,81.5994742792016,..,..,74.9644357784481,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,France,FRA,4.5,..,..,4.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,French Polynesia,PYF,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Gabon,GAB,55.6,..,..,49,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Gambia, The",GMB,69.2,..,..,62.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Georgia,GEO,11.7,..,..,10.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Germany,DEU,4.2,..,..,4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Ghana,GHA,59.7,..,..,52.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Gibraltar,GIB,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Greece,GRC,4.9,..,..,4.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Greenland,GRL,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Grenada,GRD,16.3,..,..,16.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Guam,GUM,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Guatemala,GTM,31.9,..,..,28.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Guinea,GIN,111.9,..,..,105.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Guinea-Bissau,GNB,97.6,..,..,87.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Guyana,GUY,37.2,..,..,34,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Haiti,HTI,76.4,..,..,70.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Heavily indebted poor countries (HIPC),HPC,81.7759119494662,..,..,73.4665523054104,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,High income,HIC,5.8,..,..,5.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Honduras,HND,21.6,..,..,19.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Hong Kong SAR, China",HKG,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Hungary,HUN,5.5,..,..,4.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,IBRD only,IBD,27.2384531120498,..,..,23.7700329441177,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Iceland,ISL,2.4,..,..,2.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,IDA & IBRD total,IBT,48.3771851624713,..,..,44.266745944322,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,IDA blend,IDB,96.3682573316258,..,..,90.5865614075659,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,IDA only,IDX,73.8987747682529,..,..,66.8491794920246,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,IDA total,IDA,81.6395576912437,..,..,75.0063671648124,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,India,IND,42.2,..,..,35.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Indonesia,IDN,30.9,..,..,27.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Iran, Islamic Rep.",IRN,16.8,..,..,15,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Iraq,IRQ,32.2,..,..,29.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Ireland,IRL,4.2,..,..,4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Isle of Man,IMN,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Israel,ISR,4.2,..,..,4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Italy,ITA,3.7,..,..,3.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Jamaica,JAM,17.8,..,..,16.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Japan,JPN,3.2,..,..,2.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Jordan,JOR,19.2,..,..,17.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Kazakhstan,KAZ,13.5,..,..,11.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Kenya,KEN,50.1,..,..,44.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Kiribati,KIR,62.3,..,..,57.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Korea, Dem. People's Rep.",PRK,23.2,..,..,20,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Korea, Rep.",KOR,3.8,..,..,3.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Kosovo,XKX,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Kuwait,KWT,9.3,..,..,8.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Kyrgyz Republic,KGZ,24.8,..,..,21.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Lao PDR,LAO,58.7,..,..,52.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Late-demographic dividend,LTE,13.3720917494941,..,..,11.406635268494,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Latin America & Caribbean,LCN,19.7,..,..,18.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Latin America & Caribbean (excluding high income),LAC,19.9934803361725,..,..,18.3615215292014,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Latin America & Caribbean (IDA & IBRD),TLA,19.8411284040454,..,..,18.2117361433299,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Latvia,LVA,5.4,..,..,4.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Least developed countries: UN classification,LDC,76.3993604533004,..,..,68.9284406548526,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Lebanon,LBN,8.7,..,..,7.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Lesotho,LSO,99.7,..,..,87.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Liberia,LBR,84.8,..,..,76.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Libya,LBY,14.7,..,..,13.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Liechtenstein,LIE,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Lithuania,LTU,5.3,..,..,4.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Low & middle income,LMY,48.4939311763672,..,..,44.3661937929115,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Low income,LIC,80.5,..,..,72.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Lower middle income,LMC,56.3,..,..,51.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Luxembourg,LUX,2.9,..,..,2.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Macao SAR, China",MAC,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Madagascar,MDG,62.7,..,..,58,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Malawi,MWI,64.3,..,..,54.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Malaysia,MYS,8.7,..,..,8.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Maldives,MDV,11,..,..,9.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Mali,MLI,114.5,..,..,103,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Malta,MLT,7.6,..,..,7.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Marshall Islands,MHL,39.7,..,..,36.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Mauritania,MRT,89.6,..,..,81.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Mauritius,MUS,15.7,..,..,17,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Mexico,MEX,16.2,..,..,13.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,"Micronesia, Fed. Sts.",FSM,37.4,..,..,33.9,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Middle East & North Africa,MEA,25.2,..,..,23.4,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Middle East & North Africa (excluding high income),MNA,27.2011701086104,..,..,25.29208736113,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Middle East & North Africa (IDA & IBRD),TMN,27.2600400140554,..,..,25.3447401587035,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Middle income,MIC,41.2870116420357,..,..,37.6368148049093,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Moldova,MDA,18,..,..,17.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Monaco,MCO,3.9,..,..,3.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Mongolia,MNG,22,..,..,19.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Montenegro,MNE,3.6,..,..,2.7,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Morocco,MAR,27.9,..,..,24.6,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Mozambique,MOZ,86.6,..,..,77.8,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Myanmar,MMR,56.2,..,..,50.5,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Namibia,NAM,48.9,..,..,43.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Nauru,NRU,38.5,..,..,35.1,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Nepal,NPL,38.7,..,..,34.3,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Netherlands,NLD,4.4,..,..,4.2,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,New Caledonia,NCL,..,..,..,..,..
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,New Zealand,NZL,6.6,..,..,6.3,..
